地域コード,地域,調査年コード,調査年,15歳未満人口割合,65歳以上人口割合,課税対象所得
40349,福岡県 粕屋町,1990,1990年度,21.221,8.974,31487649.0
40381,福岡県 芦屋町,2015,2015年度,13.619,28.913,15747562.0
40381,福岡県 芦屋町,2010,2010年度,15.154,24.367,16958438.0
40381,福岡県 芦屋町,2005,2005年度,16.108,20.668,18182713.0
40381,福岡県 芦屋町,2000,2000年度,15.91,18.645,19199543.0
40381,福岡県 芦屋町,1995,1995年度,16.943,14.666,20585481.0
40381,福岡県 芦屋町,1990,1990年度,19.617,11.932,16518177.0
40382,福岡県 水巻町,2015,2015年度,11.932,30.189,29788586.0
40382,福岡県 水巻町,2010,2010年度,11.202,24.729,30324359.0
40382,福岡県 水巻町,2005,2005年度,13.433,21.578,31229064.0
40382,福岡県 水巻町,2000,2000年度,15.362,18.025,34163539.0
40382,福岡県 水巻町,1995,1995年度,17.393,15.21,34634457.0
40382,福岡県 水巻町,1990,1990年度,19.73,12.687,25392315.0
40383,福岡県 岡垣町,2015,2015年度,13.765,31.099,35745357.0
40383,福岡県 岡垣町,2010,2010年度,13.867,26.922,36824656.0
40383,福岡県 岡垣町,2005,2005年度,13.488,24.652,37160630.0
40383,福岡県 岡垣町,2000,2000年度,14.097,22.185,37509493.0
40383,福岡県 岡垣町,1995,1995年度,15.073,19.363,35225873.0
40383,福岡県 岡垣町,1990,1990年度,17.314,14.93,27576102.0
40384,福岡県 遠賀町,2015,2015年度,12.852,30.715,22313913.0
40384,福岡県 遠賀町,2010,2010年度,12.03,25.725,22722256.0
40384,福岡県 遠賀町,2005,2005年度,12.278,21.344,23247693.0
40384,福岡県 遠賀町,2000,2000年度,14.025,17.303,25030784.0
40384,福岡県 遠賀町,1995,1995年度,17.311,14.79,23872690.0
40384,福岡県 遠賀町,1990,1990年度,18.881,12.656,17142556.0
40401,福岡県 小竹町,2015,2015年度,9.475,37.222,7015430.0
40401,福岡県 小竹町,2010,2010年度,10.8,31.039,7562889.0
40401,福岡県 小竹町,2005,2005年度,11.812,27.991,8491390.0
40401,福岡県 小竹町,2000,2000年度,12.415,24.625,10027956.0
40401,福岡県 小竹町,1995,1995年度,15.318,21.375,10581382.0
40401,福岡県 小竹町,1990,1990年度,18.607,17.644,8420074.0
40402,福岡県 鞍手町,2015,2015年度,11.339,34.529,16047477.0
40402,福岡県 鞍手町,2010,2010年度,11.125,28.511,16665099.0
40402,福岡県 鞍手町,2005,2005年度,11.97,24.05,18078422.0
40402,福岡県 鞍手町,2000,2000年度,13.609,21.027,20416799.0
40402,福岡県 鞍手町,1995,1995年度,16.372,18.026,20620456.0
40402,福岡県 鞍手町,1990,1990年度,19.683,16.132,15901103.0
40421,福岡県 桂川町,2015,2015年度,12.782,30.12,12483558.0
40421,福岡県 桂川町,2010,2010年度,12.4,25.572,12412326.0
40421,福岡県 桂川町,2005,2005年度,12.934,23.653,13662002.0
40421,福岡県 桂川町,2000,2000年度,14.682,21.497,14977185.0
40421,福岡県 桂川町,1995,1995年度,17.441,18.061,14406017.0
40421,福岡県 桂川町,1990,1990年度,19.913,16.542,10050076.0
40447,福岡県 筑前町,2015,2015年度,13.779,28.219,30671352.0
40447,福岡県 筑前町,2010,2010年度,13.95,23.625,29805172.0
40447,福岡県 筑前町,2005,2005年度,14.813,21.415,30755290.0
40447,福岡県 筑前町,2000,2000年度,16.017,18.973,32219463.0
40447,福岡県 筑前町,1995,1995年度,17.431,17.176,31994151.0
40447,福岡県 筑前町,1990,1990年度,19.595,15.566,21594733.0
40448,福岡県 東峰村,2015,2015年度,10.212,40.524,1701215.0
40448,福岡県 東峰村,2010,2010年度,10.403,37.952,1766016.0
40448,福岡県 東峰村,2005,2005年度,11.495,36.85,1978144.0
40448,福岡県 東峰村,2000,2000年度,13.467,33.209,2337027.0
40448,福岡県 東峰村,1995,1995年度,15.656,28.778,2532374.0
40448,福岡県 東峰村,1990,1990年度,17.562,23.406,1956686.0
40503,福岡県 大刀洗町,2015,2015年度,14.381,25.922,15555510.0
40503,福岡県 大刀洗町,2010,2010年度,14.767,22.01,14946104.0
40503,福岡県 大刀洗町,2005,2005年度,15.844,20.097,15732842.0
40503,福岡県 大刀洗町,2000,2000年度,17.081,18.638,16746145.0
40503,福岡県 大刀洗町,1995,1995年度,18.353,16.72,16720141.0
40503,福岡県 大刀洗町,1990,1990年度,20.407,15.116,11016118.0
40522,福岡県 大木町,2015,2015年度,15.893,25.755,14581588.0
40522,福岡県 大木町,2010,2010年度,15.645,22.362,14329000.0
40522,福岡県 大木町,2005,2005年度,15.376,20.592,14325689.0
40522,福岡県 大木町,2000,2000年度,15.741,18.663,15473275.0
40522,福岡県 大木町,1995,1995年度,17.486,17.198,15398060.0
40522,福岡県 大木町,1990,1990年度,19.77,15.81,11930140.0
40544,福岡県 広川町,2015,2015年度,14.369,26.968,20091521.0
40544,福岡県 広川町,2010,2010年度,14.758,23.671,19047154.0
40544,福岡県 広川町,2005,2005年度,15.083,21.237,19217089.0
40544,福岡県 広川町,2000,2000年度,15.764,19.263,21006837.0
40544,福岡県 広川町,1995,1995年度,17.06,16.716,19954612.0
40544,福岡県 広川町,1990,1990年度,18.777,14.708,14483841.0
40601,福岡県 香春町,2015,2015年度,11.564,37.234,9867525.0
40601,福岡県 香春町,2010,2010年度,11.707,31.793,10189350.0
40601,福岡県 香春町,2005,2005年度,12.256,27.617,11214745.0
40601,福岡県 香春町,2000,2000年度,13.82,24.222,13165462.0
40601,福岡県 香春町,1995,1995年度,16.175,20.739,13376479.0
40601,福岡県 香春町,1990,1990年度,18.873,17.298,11171877.0
40602,福岡県 添田町,2015,2015年度,10.681,38.926,7759199.0
40602,福岡県 添田町,2010,2010年度,11.128,33.724,8233078.0
40602,福岡県 添田町,2005,2005年度,11.558,32.286,8980311.0
40602,福岡県 添田町,2000,2000年度,12.627,28.996,10871176.0
40602,福岡県 添田町,1995,1995年度,14.583,24.479,11807451.0
40602,福岡県 添田町,1990,1990年度,17.1,20.906,10146746.0
40604,福岡県 糸田町,2015,2015年度,12.849,34.834,6824453.0
40604,福岡県 糸田町,2010,2010年度,12.946,29.489,6952783.0
40604,福岡県 糸田町,2005,2005年度,12.598,26.723,7446455.0
40604,福岡県 糸田町,2000,2000年度,14.309,23.976,8343571.0
40604,福岡県 糸田町,1995,1995年度,16.839,19.954,8790868.0
40604,福岡県 糸田町,1990,1990年度,19.393,16.608,6912593.0
40605,福岡県 川崎町,2015,2015年度,12.901,33.73,11778132.0
40605,福岡県 川崎町,2010,2010年度,13.611,28.707,11591560.0
40605,福岡県 川崎町,2005,2005年度,14.641,25.702,12884694.0
40605,福岡県 川崎町,2000,2000年度,14.968,22.6,14235133.0
40605,福岡県 川崎町,1995,1995年度,17.202,19.562,14163505.0
40605,福岡県 川崎町,1990,1990年度,19.223,16.271,11085397.0
40608,福岡県 大任町,2015,2015年度,12.906,34.467,3932116.0
40608,福岡県 大任町,2010,2010年度,12.466,29.057,3988956.0
40608,福岡県 大任町,2005,2005年度,13.134,26.999,4099939.0
40608,福岡県 大任町,2000,2000年度,13.932,24.213,4654620.0
40608,福岡県 大任町,1995,1995年度,17.269,20.11,4588498.0
40608,福岡県 大任町,1990,1990年度,20.594,16.325,3767794.0
40609,福岡県 赤村,2015,2015年度,12.045,36.334,2326185.0
40609,福岡県 赤村,2010,2010年度,11.873,30.022,2347778.0
40609,福岡県 赤村,2005,2005年度,11.854,28.492,2581774.0
40609,福岡県 赤村,2000,2000年度,13.174,24.89,3038132.0
40609,福岡県 赤村,1995,1995年度,16.371,21.283,3008938.0
40609,福岡県 赤村,1990,1990年度,20.373,18.131,2316051.0
40610,福岡県 福智町,2015,2015年度,13.161,32.6,17573098.0
40610,福岡県 福智町,2010,2010年度,13.361,27.758,17850270.0
40610,福岡県 福智町,2005,2005年度,13.961,25.22,19645163.0
40610,福岡県 福智町,2000,2000年度,15.488,22.176,21639255.0
40610,福岡県 福智町,1995,1995年度,17.739,19.474,20301177.0
40610,福岡県 福智町,1990,1990年度,20.454,16.993,14740542.0
40621,福岡県 苅田町,2015,2015年度,14.272,23.599,45928683.0
40621,福岡県 苅田町,2010,2010年度,14.081,20.703,40845348.0
40621,福岡県 苅田町,2005,2005年度,14.555,18.879,41859814.0
40621,福岡県 苅田町,2000,2000年度,16.417,15.507,42949365.0
40621,福岡県 苅田町,1995,1995年度,17.94,13.008,42256068.0
40621,福岡県 苅田町,1990,1990年度,20.476,10.933,32638419.0
40625,福岡県 みやこ町,2015,2015年度,11.095,37.46,19968113.0
40625,福岡県 みやこ町,2010,2010年度,11.469,31.805,21252615.0
40625,福岡県 みやこ町,2005,2005年度,12.547,28.177,23344852.0
40625,福岡県 みやこ町,2000,2000年度,13.216,25.06,25176070.0
40625,福岡県 みやこ町,1995,1995年度,15.432,21.358,25799812.0
40625,福岡県 みやこ町,1990,1990年度,18.31,17.866,20982762.0
40642,福岡県 吉富町,2015,2015年度,14.848,29.983,7469072.0
40642,福岡県 吉富町,2010,2010年度,14.944,25.913,7178779.0
40642,福岡県 吉富町,2005,2005年度,15.979,23.82,7585973.0
40642,福岡県 吉富町,2000,2000年度,16.555,20.771,8286776.0
40642,福岡県 吉富町,1995,1995年度,17.666,17.5,8156797.0
40642,福岡県 吉富町,1990,1990年度,19.473,14.259,6325221.0
40646,福岡県 上毛町,2015,2015年度,13.154,33.602,7612011.0
40646,福岡県 上毛町,2010,2010年度,13.449,30.54,7504646.0
40646,福岡県 上毛町,2005,2005年度,13.008,28.867,8280180.0
40646,福岡県 上毛町,2000,2000年度,14.272,26.35,8836617.0
40646,福岡県 上毛町,1995,1995年度,16.144,23.534,9049705.0
40646,福岡県 上毛町,1990,1990年度,17.867,20.38,6998543.0
40647,福岡県 築上町,2015,2015年度,12.008,34.255,18624640.0
40647,福岡県 築上町,2010,2010年度,12.423,30.086,19610719.0
40647,福岡県 築上町,2005,2005年度,12.737,27.077,21358968.0
40647,福岡県 築上町,2000,2000年度,13.672,23.435,23548036.0
40647,福岡県 築上町,1995,1995年度,16.142,19.419,24996039.0
40647,福岡県 築上町,1990,1990年度,18.697,16.29,20060270.0
41201,佐賀県 佐賀市,2015,2015年度,13.675,25.694,290732695.0
41201,佐賀県 佐賀市,2010,2010年度,14.215,22.967,276608921.0
41201,佐賀県 佐賀市,2005,2005年度,15.123,20.788,282317663.0
41201,佐賀県 佐賀市,2000,2000年度,16.132,18.643,307238053.0
41201,佐賀県 佐賀市,1995,1995年度,17.656,15.912,313804893.0
41201,佐賀県 佐賀市,1990,1990年度,19.761,13.452,236856919.0
41202,佐賀県 唐津市,2015,2015年度,14.037,29.191,122011544.0
41202,佐賀県 唐津市,2010,2010年度,14.664,25.865,120204806.0
41202,佐賀県 唐津市,2005,2005年度,15.171,24.063,123848181.0
41202,佐賀県 唐津市,2000,2000年度,16.39,21.787,139000764.0
41202,佐賀県 唐津市,1995,1995年度,18.255,18.723,142350228.0
41202,佐賀県 唐津市,1990,1990年度,20.501,15.806,108538850.0
41203,佐賀県 鳥栖市,2015,2015年度,16.386,22.222,89735092.0
41203,佐賀県 鳥栖市,2010,2010年度,16.53,19.704,82838193.0
41203,佐賀県 鳥栖市,2005,2005年度,15.903,18.048,78700572.0
41203,佐賀県 鳥栖市,2000,2000年度,16.174,16.079,79343034.0
41203,佐賀県 鳥栖市,1995,1995年度,17.163,14.186,76669764.0
41203,佐賀県 鳥栖市,1990,1990年度,20.087,11.967,59862741.0
41204,佐賀県 多久市,2015,2015年度,11.985,31.9,18101639.0
41204,佐賀県 多久市,2010,2010年度,13.404,27.892,18236394.0
41204,佐賀県 多久市,2005,2005年度,14.126,26.615,19507603.0
41204,佐賀県 多久市,2000,2000年度,15.746,24.581,22847204.0
41204,佐賀県 多久市,1995,1995年度,17.538,21.745,23853025.0
41204,佐賀県 多久市,1990,1990年度,19.895,18.15,18083532.0
41205,佐賀県 伊万里市,2015,2015年度,14.756,28.571,55851570.0
41205,佐賀県 伊万里市,2010,2010年度,14.842,25.645,55023549.0
41205,佐賀県 伊万里市,2005,2005年度,15.417,24.119,55182630.0
41205,佐賀県 伊万里市,2000,2000年度,16.56,22.141,60241273.0
41205,佐賀県 伊万里市,1995,1995年度,18.764,19.431,63747723.0
41205,佐賀県 伊万里市,1990,1990年度,21.23,16.468,46471959.0
41206,佐賀県 武雄市,2015,2015年度,13.85,28.676,51390738.0
41206,佐賀県 武雄市,2010,2010年度,14.616,25.561,49640056.0
41206,佐賀県 武雄市,2005,2005年度,15.727,23.999,50620836.0
41206,佐賀県 武雄市,2000,2000年度,16.965,21.712,56999162.0
41206,佐賀県 武雄市,1995,1995年度,18.857,19.059,58559040.0
41206,佐賀県 武雄市,1990,1990年度,20.819,16.343,43952149.0
41207,佐賀県 鹿島市,2015,2015年度,14.109,29.181,29258800.0
41207,佐賀県 鹿島市,2010,2010年度,14.85,25.687,28232983.0
41207,佐賀県 鹿島市,2005,2005年度,16.029,24.227,28968003.0
41207,佐賀県 鹿島市,2000,2000年度,17.369,21.713,32747162.0
41207,佐賀県 鹿島市,1995,1995年度,19.379,18.898,33205391.0
41207,佐賀県 鹿島市,1990,1990年度,21.092,15.989,26249891.0
41208,佐賀県 小城市,2015,2015年度,14.806,25.728,48732950.0
41208,佐賀県 小城市,2010,2010年度,15.793,22.531,47533012.0
41208,佐賀県 小城市,2005,2005年度,16.712,20.948,47821880.0
41208,佐賀県 小城市,2000,2000年度,18.415,19.207,50948964.0
41208,佐賀県 小城市,1995,1995年度,19.919,17.636,48612669.0
41208,佐賀県 小城市,1990,1990年度,20.885,15.61,33884486.0
41209,佐賀県 嬉野市,2015,2015年度,12.551,31.497,27010774.0
41209,佐賀県 嬉野市,2010,2010年度,13.48,27.991,25040034.0
41209,佐賀県 嬉野市,2005,2005年度,15.04,25.994,27221535.0
41209,佐賀県 嬉野市,2000,2000年度,16.805,23.276,30691312.0
41209,佐賀県 嬉野市,1995,1995年度,18.725,20.417,31384780.0
41209,佐賀県 嬉野市,1990,1990年度,20.518,17.615,23082357.0
41210,佐賀県 神埼市,2015,2015年度,13.539,28.462,34976408.0
41210,佐賀県 神埼市,2010,2010年度,14.073,24.91,35104723.0
41210,佐賀県 神埼市,2005,2005年度,14.402,22.963,36682778.0
41210,佐賀県 神埼市,2000,2000年度,15.439,20.717,40014710.0
41210,佐賀県 神埼市,1995,1995年度,17.202,18.518,40032278.0
41210,佐賀県 神埼市,1990,1990年度,19.334,16.162,29291038.0
41327,佐賀県 吉野ヶ里町,2015,2015年度,15.27,21.93,18795626.0
41327,佐賀県 吉野ヶ里町,2010,2010年度,16.02,19.848,18583051.0
41327,佐賀県 吉野ヶ里町,2005,2005年度,16.335,18.764,19581108.0
41327,佐賀県 吉野ヶ里町,2000,2000年度,17.205,16.931,20048870.0
41327,佐賀県 吉野ヶ里町,1995,1995年度,18.348,14.529,19980113.0
41327,佐賀県 吉野ヶ里町,1990,1990年度,19.958,12.1,15112717.0
41341,佐賀県 基山町,2015,2015年度,12.279,27.164,21515457.0
41341,佐賀県 基山町,2010,2010年度,13.197,22.308,22561184.0
41341,佐賀県 基山町,2005,2005年度,14.977,19.218,24128321.0
41341,佐賀県 基山町,2000,2000年度,18.122,16.343,26624065.0
41341,佐賀県 基山町,1995,1995年度,21.053,14.216,25411370.0
41341,佐賀県 基山町,1990,1990年度,21.716,13.926,14881344.0
41345,佐賀県 上峰町,2015,2015年度,16.051,23.398,10905446.0
41345,佐賀県 上峰町,2010,2010年度,17.422,20.436,10264346.0
41345,佐賀県 上峰町,2005,2005年度,17.613,18.669,10973442.0
41345,佐賀県 上峰町,2000,2000年度,18.369,16.548,11128461.0
41345,佐賀県 上峰町,1995,1995年度,20.073,14.458,10381604.0
41345,佐賀県 上峰町,1990,1990年度,21.303,12.251,7583605.0
41346,佐賀県 みやき町,2015,2015年度,11.86,32.973,26552379.0
41346,佐賀県 みやき町,2010,2010年度,12.122,28.115,27187261.0
41346,佐賀県 みやき町,2005,2005年度,12.601,24.067,29534433.0
41346,佐賀県 みやき町,2000,2000年度,13.905,20.599,33322908.0
41346,佐賀県 みやき町,1995,1995年度,15.525,17.726,34286007.0
41346,佐賀県 みやき町,1990,1990年度,18.514,15.02,26519867.0
41387,佐賀県 玄海町,2015,2015年度,14.232,28.109,5450148.0
41387,佐賀県 玄海町,2010,2010年度,14.469,24.816,5497055.0
41387,佐賀県 玄海町,2005,2005年度,15.717,23.657,5777388.0
41387,佐賀県 玄海町,2000,2000年度,16.633,21.128,6195192.0
41387,佐賀県 玄海町,1995,1995年度,17.966,16.88,6568786.0
41387,佐賀県 玄海町,1990,1990年度,21.211,14.105,4808475.0
41401,佐賀県 有田町,2015,2015年度,13.619,31.502,18229372.0
41401,佐賀県 有田町,2010,2010年度,14.449,27.369,18280122.0
41401,佐賀県 有田町,2005,2005年度,14.984,24.919,19571067.0
41401,佐賀県 有田町,2000,2000年度,16.353,21.726,22798840.0
41401,佐賀県 有田町,1995,1995年度,18.073,18.617,25893748.0
41401,佐賀県 有田町,1990,1990年度,20.536,15.5,21657467.0
41423,佐賀県 大町町,2015,2015年度,10.846,35.857,5869625.0
41423,佐賀県 大町町,2010,2010年度,11.752,31.225,6334807.0
41423,佐賀県 大町町,2005,2005年度,12.821,30.04,6840888.0
41423,佐賀県 大町町,2000,2000年度,13.854,27.696,7950965.0
41423,佐賀県 大町町,1995,1995年度,15.751,24.775,8547049.0
41423,佐賀県 大町町,1990,1990年度,17.924,21.485,6929164.0
41424,佐賀県 江北町,2015,2015年度,14.192,26.902,10126460.0
41424,佐賀県 江北町,2010,2010年度,13.789,25.339,9549172.0
41424,佐賀県 江北町,2005,2005年度,14.541,25.821,9104044.0
41424,佐賀県 江北町,2000,2000年度,16.027,24.593,9478519.0
41424,佐賀県 江北町,1995,1995年度,18.43,21.721,9274189.0
41424,佐賀県 江北町,1990,1990年度,20.447,18.37,6696177.0
41425,佐賀県 白石町,2015,2015年度,12.368,32.35,24878849.0
41425,佐賀県 白石町,2010,2010年度,13.496,29.59,25669618.0
41425,佐賀県 白石町,2005,2005年度,14.591,27.867,25036535.0
41425,佐賀県 白石町,2000,2000年度,16.427,25.693,26864138.0
41425,佐賀県 白石町,1995,1995年度,18.055,22.457,26960094.0
41425,佐賀県 白石町,1990,1990年度,19.742,18.481,22297877.0
41441,佐賀県 太良町,2015,2015年度,11.824,34.936,7357989.0
41441,佐賀県 太良町,2010,2010年度,13.432,31.233,6739250.0
41441,佐賀県 太良町,2005,2005年度,15.46,28.143,6948470.0
41441,佐賀県 太良町,2000,2000年度,17.244,24.345,8506313.0
41441,佐賀県 太良町,1995,1995年度,18.603,20.872,9210202.0
41441,佐賀県 太良町,1990,1990年度,21.053,16.574,6557909.0
42201,長崎県 長崎市,2015,2015年度,11.703,28.631,509344171.0
42201,長崎県 長崎市,2010,2010年度,12.465,24.879,510339474.0
