"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2022年06月21日"

"***","調査又は集計していないもの"
"-","データが得られないもの"
"X","数値が秘匿されているもの"

"","","","","/項目 コード","C120110",""
"地域 コード","地域","調査年 コード","調査年","/項目","C120110_課税対象所得【千円】","注釈"
"13307","東京都 檜原村","2018100000","2018年度","","2,277,123",""
"13307","東京都 檜原村","2017100000","2017年度","","2,217,889",""
"13307","東京都 檜原村","2016100000","2016年度","","2,233,436",""
"13307","東京都 檜原村","2015100000","2015年度","","2,191,764",""
"13307","東京都 檜原村","2014100000","2014年度","","2,220,041",""
"13307","東京都 檜原村","2013100000","2013年度","","2,316,984",""
"13307","東京都 檜原村","2012100000","2012年度","","2,278,343",""
"13307","東京都 檜原村","2011100000","2011年度","","2,394,722",""
"13307","東京都 檜原村","2010100000","2010年度","","2,533,680",""
"13307","東京都 檜原村","2009100000","2009年度","","2,739,276",""
"13307","東京都 檜原村","2008100000","2008年度","","2,953,583",""
"13307","東京都 檜原村","2007100000","2007年度","","3,061,158",""
"13307","東京都 檜原村","2006100000","2006年度","","3,096,119",""
"13307","東京都 檜原村","2005100000","2005年度","","3,020,842",""
"13307","東京都 檜原村","2004100000","2004年度","","3,114,452",""
"13307","東京都 檜原村","2003100000","2003年度","","3,198,917",""
"13307","東京都 檜原村","2002100000","2002年度","","3,539,876",""
"13307","東京都 檜原村","2001100000","2001年度","","3,629,693",""
"13308","東京都 奥多摩町","2020100000","2020年度","","5,698,995",""
"13308","東京都 奥多摩町","2019100000","2019年度","","5,804,131",""
"13308","東京都 奥多摩町","2018100000","2018年度","","5,697,131",""
"13308","東京都 奥多摩町","2017100000","2017年度","","5,642,794",""
"13308","東京都 奥多摩町","2016100000","2016年度","","5,686,075",""
"13308","東京都 奥多摩町","2015100000","2015年度","","5,735,223",""
"13308","東京都 奥多摩町","2014100000","2014年度","","5,934,175",""
"13308","東京都 奥多摩町","2013100000","2013年度","","6,145,330",""
"13308","東京都 奥多摩町","2012100000","2012年度","","6,548,242",""
"13308","東京都 奥多摩町","2011100000","2011年度","","6,814,446",""
"13308","東京都 奥多摩町","2010100000","2010年度","","6,952,050",""
"13308","東京都 奥多摩町","2009100000","2009年度","","7,480,651",""
"13308","東京都 奥多摩町","2008100000","2008年度","","7,873,478",""
"13308","東京都 奥多摩町","2007100000","2007年度","","8,233,840",""
"13308","東京都 奥多摩町","2006100000","2006年度","","8,311,978",""
"13308","東京都 奥多摩町","2005100000","2005年度","","8,290,527",""
"13308","東京都 奥多摩町","2004100000","2004年度","","8,531,756",""
"13308","東京都 奥多摩町","2003100000","2003年度","","8,801,071",""
"13308","東京都 奥多摩町","2002100000","2002年度","","9,500,754",""
"13308","東京都 奥多摩町","2001100000","2001年度","","9,773,869",""
"13361","東京都 大島町","2020100000","2020年度","","9,946,563",""
"13361","東京都 大島町","2019100000","2019年度","","10,097,412",""
"13361","東京都 大島町","2018100000","2018年度","","10,033,311",""
"13361","東京都 大島町","2017100000","2017年度","","10,330,068",""
"13361","東京都 大島町","2016100000","2016年度","","10,134,291",""
"13361","東京都 大島町","2015100000","2015年度","","9,873,819",""
"13361","東京都 大島町","2014100000","2014年度","","9,549,973",""
"13361","東京都 大島町","2013100000","2013年度","","9,363,195",""
"13361","東京都 大島町","2012100000","2012年度","","9,554,349",""
"13361","東京都 大島町","2011100000","2011年度","","9,931,275",""
"13361","東京都 大島町","2010100000","2010年度","","9,923,015",""
"13361","東京都 大島町","2009100000","2009年度","","10,354,336",""
"13361","東京都 大島町","2008100000","2008年度","","11,789,984",""
"13361","東京都 大島町","2007100000","2007年度","","10,725,759",""
"13361","東京都 大島町","2006100000","2006年度","","11,106,394",""
"13361","東京都 大島町","2005100000","2005年度","","10,880,613",""
"13361","東京都 大島町","2004100000","2004年度","","10,930,969",""
"13361","東京都 大島町","2003100000","2003年度","","11,504,664",""
"13361","東京都 大島町","2002100000","2002年度","","11,708,207",""
"13361","東京都 大島町","2001100000","2001年度","","12,242,557",""
"13362","東京都 利島村","2020100000","2020年度","","558,742",""
"13362","東京都 利島村","2019100000","2019年度","","554,265",""
"13362","東京都 利島村","2018100000","2018年度","","532,630",""
"13362","東京都 利島村","2017100000","2017年度","","552,603",""
"13362","東京都 利島村","2016100000","2016年度","","509,956",""
"13362","東京都 利島村","2015100000","2015年度","","520,952",""
"13362","東京都 利島村","2014100000","2014年度","","472,084",""
"13362","東京都 利島村","2013100000","2013年度","","537,792",""
"13362","東京都 利島村","2012100000","2012年度","","520,983",""
"13362","東京都 利島村","2011100000","2011年度","","505,143",""
"13362","東京都 利島村","2010100000","2010年度","","535,014",""
"13362","東京都 利島村","2009100000","2009年度","","542,018",""
"13362","東京都 利島村","2008100000","2008年度","","532,677",""
"13362","東京都 利島村","2007100000","2007年度","","502,829",""
"13362","東京都 利島村","2006100000","2006年度","","517,504",""
"13362","東京都 利島村","2005100000","2005年度","","551,186",""
"13362","東京都 利島村","2004100000","2004年度","","493,810",""
"13362","東京都 利島村","2003100000","2003年度","","516,786",""
"13362","東京都 利島村","2002100000","2002年度","","538,883",""
"13362","東京都 利島村","2001100000","2001年度","","552,709",""
"13363","東京都 新島村","2020100000","2020年度","","3,439,659",""
"13363","東京都 新島村","2019100000","2019年度","","3,539,461",""
"13363","東京都 新島村","2018100000","2018年度","","3,443,186",""
"13363","東京都 新島村","2017100000","2017年度","","3,353,784",""
"13363","東京都 新島村","2016100000","2016年度","","3,330,244",""
"13363","東京都 新島村","2015100000","2015年度","","3,210,117",""
"13363","東京都 新島村","2014100000","2014年度","","3,237,717",""
"13363","東京都 新島村","2013100000","2013年度","","3,292,146",""
"13363","東京都 新島村","2012100000","2012年度","","3,300,185",""
"13363","東京都 新島村","2011100000","2011年度","","3,537,776",""
"13363","東京都 新島村","2010100000","2010年度","","3,506,328",""
"13363","東京都 新島村","2009100000","2009年度","","3,608,443",""
"13363","東京都 新島村","2008100000","2008年度","","3,953,309",""
"13363","東京都 新島村","2007100000","2007年度","","3,959,784",""
"13363","東京都 新島村","2006100000","2006年度","","4,227,805",""
"13363","東京都 新島村","2005100000","2005年度","","4,074,310",""
"13363","東京都 新島村","2004100000","2004年度","","4,238,742",""
"13363","東京都 新島村","2003100000","2003年度","","4,484,838",""
"13363","東京都 新島村","2002100000","2002年度","","4,367,048",""
"13363","東京都 新島村","2001100000","2001年度","","4,003,044",""
"13364","東京都 神津島村","2020100000","2020年度","","2,580,437",""
"13364","東京都 神津島村","2019100000","2019年度","","2,626,140",""
"13364","東京都 神津島村","2018100000","2018年度","","2,619,811",""
"13364","東京都 神津島村","2017100000","2017年度","","2,542,148",""
"13364","東京都 神津島村","2016100000","2016年度","","2,540,969",""
"13364","東京都 神津島村","2015100000","2015年度","","2,446,024",""
"13364","東京都 神津島村","2014100000","2014年度","","2,336,784",""
"13364","東京都 神津島村","2013100000","2013年度","","2,214,901",""
"13364","東京都 神津島村","2012100000","2012年度","","2,144,399",""
"13364","東京都 神津島村","2011100000","2011年度","","2,237,723",""
"13364","東京都 神津島村","2010100000","2010年度","","2,274,311",""
"13364","東京都 神津島村","2009100000","2009年度","","2,264,315",""
"13364","東京都 神津島村","2008100000","2008年度","","2,241,677",""
"13364","東京都 神津島村","2007100000","2007年度","","2,190,688",""
"13364","東京都 神津島村","2006100000","2006年度","","2,326,159",""
"13364","東京都 神津島村","2005100000","2005年度","","2,235,850",""
"13364","東京都 神津島村","2004100000","2004年度","","2,541,021",""
"13364","東京都 神津島村","2003100000","2003年度","","2,545,879",""
"13364","東京都 神津島村","2002100000","2002年度","","2,942,749",""
"13364","東京都 神津島村","2001100000","2001年度","","2,264,708",""
"13381","東京都 三宅村","2020100000","2020年度","","3,838,787",""
"13381","東京都 三宅村","2019100000","2019年度","","3,820,920",""
"13381","東京都 三宅村","2018100000","2018年度","","4,081,310",""
"13381","東京都 三宅村","2017100000","2017年度","","3,795,635",""
"13381","東京都 三宅村","2016100000","2016年度","","3,744,132",""
"13381","東京都 三宅村","2015100000","2015年度","","3,642,369",""
"13381","東京都 三宅村","2014100000","2014年度","","3,555,888",""
"13381","東京都 三宅村","2013100000","2013年度","","3,615,069",""
"13381","東京都 三宅村","2012100000","2012年度","","3,772,959",""
"13381","東京都 三宅村","2011100000","2011年度","","3,797,493",""
"13381","東京都 三宅村","2010100000","2010年度","","3,790,546",""
"13381","東京都 三宅村","2009100000","2009年度","","4,016,967",""
"13381","東京都 三宅村","2008100000","2008年度","","4,107,184",""
"13381","東京都 三宅村","2007100000","2007年度","","4,051,602",""
"13381","東京都 三宅村","2006100000","2006年度","","3,677,546",""
"13381","東京都 三宅村","2005100000","2005年度","","2,459,503",""
"13381","東京都 三宅村","2004100000","2004年度","","2,664,033",""
"13381","東京都 三宅村","2003100000","2003年度","","2,951,940",""
"13381","東京都 三宅村","2002100000","2002年度","","3,164,010",""
"13381","東京都 三宅村","2001100000","2001年度","","3,855,307",""
"13382","東京都 御蔵島村","2020100000","2020年度","","528,940",""
"13382","東京都 御蔵島村","2019100000","2019年度","","486,328",""
"13382","東京都 御蔵島村","2018100000","2018年度","","513,529",""
"13382","東京都 御蔵島村","2017100000","2017年度","","518,110",""
"13382","東京都 御蔵島村","2016100000","2016年度","","491,232",""
"13382","東京都 御蔵島村","2015100000","2015年度","","469,845",""
"13382","東京都 御蔵島村","2014100000","2014年度","","492,451",""
"13382","東京都 御蔵島村","2013100000","2013年度","","517,405",""
"13382","東京都 御蔵島村","2012100000","2012年度","","528,887",""
"13382","東京都 御蔵島村","2011100000","2011年度","","529,226",""
"13382","東京都 御蔵島村","2010100000","2010年度","","512,418",""
"13382","東京都 御蔵島村","2009100000","2009年度","","504,914",""
"13382","東京都 御蔵島村","2008100000","2008年度","","495,514",""
"13382","東京都 御蔵島村","2007100000","2007年度","","441,390",""
"13382","東京都 御蔵島村","2006100000","2006年度","","448,483",""
"13382","東京都 御蔵島村","2005100000","2005年度","","456,474",""
"13382","東京都 御蔵島村","2004100000","2004年度","","474,866",""
"13382","東京都 御蔵島村","2003100000","2003年度","","485,824",""
"13382","東京都 御蔵島村","2002100000","2002年度","","460,870",""
