"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2022年06月21日"

"***","調査又は集計していないもの"
"-","データが得られないもの"
"X","数値が秘匿されているもの"

"","","","","/項目 コード","C120110",""
"地域 コード","地域","調査年 コード","調査年","/項目","C120110_課税対象所得【千円】","注釈"
"46482","鹿児島県 東串良町","1999100000","1999年度","","5,760,826",""
"46482","鹿児島県 東串良町","1998100000","1998年度","","5,320,181",""
"46482","鹿児島県 東串良町","1997100000","1997年度","","5,390,353",""
"46482","鹿児島県 東串良町","1996100000","1996年度","","5,075,059",""
"46482","鹿児島県 東串良町","1995100000","1995年度","","5,078,507",""
"46482","鹿児島県 東串良町","1994100000","1994年度","","4,650,594",""
"46482","鹿児島県 東串良町","1993100000","1993年度","","4,478,509",""
"46482","鹿児島県 東串良町","1992100000","1992年度","","4,691,127",""
"46482","鹿児島県 東串良町","1991100000","1991年度","","4,300,168",""
"46482","鹿児島県 東串良町","1990100000","1990年度","","3,599,979",""
"46482","鹿児島県 東串良町","1989100000","1989年度","","3,612,114",""
"46490","鹿児島県 錦江町","2000100000","2000年度","","8,010,630",""
"46490","鹿児島県 錦江町","1999100000","1999年度","","7,883,560",""
"46490","鹿児島県 錦江町","1998100000","1998年度","","8,046,476",""
"46490","鹿児島県 錦江町","1997100000","1997年度","","7,801,950",""
"46490","鹿児島県 錦江町","1996100000","1996年度","","7,500,338",""
"46490","鹿児島県 錦江町","1995100000","1995年度","","7,907,178",""
"46490","鹿児島県 錦江町","1994100000","1994年度","","7,131,871",""
"46490","鹿児島県 錦江町","1993100000","1993年度","","7,000,081",""
"46490","鹿児島県 錦江町","1992100000","1992年度","","6,535,597",""
"46490","鹿児島県 錦江町","1991100000","1991年度","","5,952,782",""
"46490","鹿児島県 錦江町","1990100000","1990年度","","5,558,486",""
"46490","鹿児島県 錦江町","1989100000","1989年度","","5,594,571",""
"46491","鹿児島県 南大隅町","2000100000","2000年度","","7,299,978",""
"46491","鹿児島県 南大隅町","1999100000","1999年度","","7,539,894",""
"46491","鹿児島県 南大隅町","1998100000","1998年度","","7,444,663",""
"46491","鹿児島県 南大隅町","1997100000","1997年度","","7,168,260",""
"46491","鹿児島県 南大隅町","1996100000","1996年度","","6,983,681",""
"46491","鹿児島県 南大隅町","1995100000","1995年度","","6,892,219",""
"46491","鹿児島県 南大隅町","1994100000","1994年度","","6,412,298",""
"46491","鹿児島県 南大隅町","1993100000","1993年度","","6,407,219",""
"46491","鹿児島県 南大隅町","1992100000","1992年度","","6,443,137",""
"46491","鹿児島県 南大隅町","1991100000","1991年度","","5,907,605",""
"46491","鹿児島県 南大隅町","1990100000","1990年度","","5,105,778",""
"46491","鹿児島県 南大隅町","1989100000","1989年度","","5,364,660",""
"46492","鹿児島県 肝付町","2000100000","2000年度","","14,113,346",""
"46492","鹿児島県 肝付町","1999100000","1999年度","","14,532,072",""
"46492","鹿児島県 肝付町","1998100000","1998年度","","14,411,371",""
"46492","鹿児島県 肝付町","1997100000","1997年度","","14,622,367",""
"46492","鹿児島県 肝付町","1996100000","1996年度","","14,466,249",""
"46492","鹿児島県 肝付町","1995100000","1995年度","","14,558,984",""
"46492","鹿児島県 肝付町","1994100000","1994年度","","13,893,399",""
"46492","鹿児島県 肝付町","1993100000","1993年度","","13,669,001",""
"46492","鹿児島県 肝付町","1992100000","1992年度","","12,951,562",""
"46492","鹿児島県 肝付町","1991100000","1991年度","","11,784,091",""
"46492","鹿児島県 肝付町","1990100000","1990年度","","10,546,191",""
"46492","鹿児島県 肝付町","1989100000","1989年度","","10,435,987",""
"46501","鹿児島県 中種子町","2000100000","2000年度","","8,794,478",""
"46501","鹿児島県 中種子町","1999100000","1999年度","","9,022,958",""
"46501","鹿児島県 中種子町","1998100000","1998年度","","8,673,823",""
"46501","鹿児島県 中種子町","1997100000","1997年度","","8,490,928",""
"46501","鹿児島県 中種子町","1996100000","1996年度","","8,572,556",""
"46501","鹿児島県 中種子町","1995100000","1995年度","","8,367,992",""
"46501","鹿児島県 中種子町","1994100000","1994年度","","8,060,860",""
"46501","鹿児島県 中種子町","1993100000","1993年度","","7,866,209",""
"46501","鹿児島県 中種子町","1992100000","1992年度","","7,501,303",""
"46501","鹿児島県 中種子町","1991100000","1991年度","","7,448,003",""
"46501","鹿児島県 中種子町","1990100000","1990年度","","6,723,062",""
"46501","鹿児島県 中種子町","1989100000","1989年度","","6,584,547",""
"46502","鹿児島県 南種子町","2000100000","2000年度","","7,122,296",""
"46502","鹿児島県 南種子町","1999100000","1999年度","","7,062,215",""
"46502","鹿児島県 南種子町","1998100000","1998年度","","6,989,519",""
"46502","鹿児島県 南種子町","1997100000","1997年度","","6,759,717",""
"46502","鹿児島県 南種子町","1996100000","1996年度","","6,635,007",""
"46502","鹿児島県 南種子町","1995100000","1995年度","","6,924,973",""
"46502","鹿児島県 南種子町","1994100000","1994年度","","6,310,769",""
"46502","鹿児島県 南種子町","1993100000","1993年度","","6,201,897",""
"46502","鹿児島県 南種子町","1992100000","1992年度","","5,690,799",""
"46502","鹿児島県 南種子町","1991100000","1991年度","","5,490,840",""
"46502","鹿児島県 南種子町","1990100000","1990年度","","4,965,660",""
"46502","鹿児島県 南種子町","1989100000","1989年度","","4,830,879",""
"46505","鹿児島県 屋久島町","2000100000","2000年度","","12,940,900",""
"46505","鹿児島県 屋久島町","1999100000","1999年度","","13,103,543",""
"46505","鹿児島県 屋久島町","1998100000","1998年度","","12,742,831",""
"46505","鹿児島県 屋久島町","1997100000","1997年度","","12,573,971",""
"46505","鹿児島県 屋久島町","1996100000","1996年度","","12,050,618",""
"46505","鹿児島県 屋久島町","1995100000","1995年度","","11,337,440",""
"46505","鹿児島県 屋久島町","1994100000","1994年度","","10,932,010",""
"46505","鹿児島県 屋久島町","1993100000","1993年度","","10,104,619",""
"46505","鹿児島県 屋久島町","1992100000","1992年度","","9,513,859",""
"46505","鹿児島県 屋久島町","1991100000","1991年度","","8,862,834",""
"46505","鹿児島県 屋久島町","1990100000","1990年度","","8,192,581",""
"46505","鹿児島県 屋久島町","1989100000","1989年度","","7,786,084",""
"46523","鹿児島県 大和村","2000100000","2000年度","","1,458,596",""
"46523","鹿児島県 大和村","1999100000","1999年度","","1,488,059",""
"46523","鹿児島県 大和村","1998100000","1998年度","","1,494,224",""
"46523","鹿児島県 大和村","1997100000","1997年度","","1,495,947",""
"46523","鹿児島県 大和村","1996100000","1996年度","","1,382,916",""
"46523","鹿児島県 大和村","1995100000","1995年度","","1,335,706",""
"46523","鹿児島県 大和村","1994100000","1994年度","","1,291,908",""
"46523","鹿児島県 大和村","1993100000","1993年度","","1,242,029",""
"46523","鹿児島県 大和村","1992100000","1992年度","","1,211,370",""
"46523","鹿児島県 大和村","1991100000","1991年度","","1,073,807",""
"46523","鹿児島県 大和村","1990100000","1990年度","","995,297",""
"46523","鹿児島県 大和村","1989100000","1989年度","","974,280",""
"46524","鹿児島県 宇検村","2000100000","2000年度","","2,120,595",""
"46524","鹿児島県 宇検村","1999100000","1999年度","","2,153,435",""
"46524","鹿児島県 宇検村","1998100000","1998年度","","2,081,688",""
"46524","鹿児島県 宇検村","1997100000","1997年度","","2,076,113",""
"46524","鹿児島県 宇検村","1996100000","1996年度","","2,002,228",""
"46524","鹿児島県 宇検村","1995100000","1995年度","","1,910,327",""
"46524","鹿児島県 宇検村","1994100000","1994年度","","1,875,397",""
"46524","鹿児島県 宇検村","1993100000","1993年度","","1,700,551",""
"46524","鹿児島県 宇検村","1992100000","1992年度","","1,662,822",""
"46524","鹿児島県 宇検村","1991100000","1991年度","","1,543,722",""
"46524","鹿児島県 宇検村","1990100000","1990年度","","1,346,547",""
"46524","鹿児島県 宇検村","1989100000","1989年度","","1,295,395",""
"46525","鹿児島県 瀬戸内町","2000100000","2000年度","","9,635,076",""
"46525","鹿児島県 瀬戸内町","1999100000","1999年度","","9,513,149",""
"46525","鹿児島県 瀬戸内町","1998100000","1998年度","","9,558,816",""
"46525","鹿児島県 瀬戸内町","1997100000","1997年度","","9,531,432",""
"46525","鹿児島県 瀬戸内町","1996100000","1996年度","","9,269,410",""
"46525","鹿児島県 瀬戸内町","1995100000","1995年度","","8,909,778",""
"46525","鹿児島県 瀬戸内町","1994100000","1994年度","","8,507,161",""
"46525","鹿児島県 瀬戸内町","1993100000","1993年度","","8,417,738",""
"46525","鹿児島県 瀬戸内町","1992100000","1992年度","","7,988,498",""
"46525","鹿児島県 瀬戸内町","1991100000","1991年度","","7,213,999",""
"46525","鹿児島県 瀬戸内町","1990100000","1990年度","","6,839,027",""
"46525","鹿児島県 瀬戸内町","1989100000","1989年度","","6,645,439",""
"46527","鹿児島県 龍郷町","2000100000","2000年度","","4,090,759",""
"46527","鹿児島県 龍郷町","1999100000","1999年度","","4,095,685",""
"46527","鹿児島県 龍郷町","1998100000","1998年度","","4,180,240",""
"46527","鹿児島県 龍郷町","1997100000","1997年度","","3,952,559",""
"46527","鹿児島県 龍郷町","1996100000","1996年度","","3,641,440",""
"46527","鹿児島県 龍郷町","1995100000","1995年度","","3,648,942",""
"46527","鹿児島県 龍郷町","1994100000","1994年度","","3,610,908",""
"46527","鹿児島県 龍郷町","1993100000","1993年度","","3,369,733",""
"46527","鹿児島県 龍郷町","1992100000","1992年度","","3,091,169",""
"46527","鹿児島県 龍郷町","1991100000","1991年度","","2,805,825",""
"46527","鹿児島県 龍郷町","1990100000","1990年度","","2,419,596",""
"46527","鹿児島県 龍郷町","1989100000","1989年度","","2,345,014",""
"46529","鹿児島県 喜界町","2000100000","2000年度","","7,305,144",""
"46529","鹿児島県 喜界町","1999100000","1999年度","","6,909,140",""
"46529","鹿児島県 喜界町","1998100000","1998年度","","6,507,025",""
"46529","鹿児島県 喜界町","1997100000","1997年度","","6,764,806",""
"46529","鹿児島県 喜界町","1996100000","1996年度","","6,206,816",""
"46529","鹿児島県 喜界町","1995100000","1995年度","","5,955,000",""
"46529","鹿児島県 喜界町","1994100000","1994年度","","6,029,992",""
"46529","鹿児島県 喜界町","1993100000","1993年度","","5,672,248",""
"46529","鹿児島県 喜界町","1992100000","1992年度","","5,368,117",""
"46529","鹿児島県 喜界町","1991100000","1991年度","","5,141,601",""
"46529","鹿児島県 喜界町","1990100000","1990年度","","4,579,841",""
"46529","鹿児島県 喜界町","1989100000","1989年度","","4,552,228",""
"46530","鹿児島県 徳之島町","2000100000","2000年度","","9,453,885",""
"46530","鹿児島県 徳之島町","1999100000","1999年度","","9,234,354",""
"46530","鹿児島県 徳之島町","1998100000","1998年度","","9,025,256",""
"46530","鹿児島県 徳之島町","1997100000","1997年度","","8,914,090",""
"46530","鹿児島県 徳之島町","1996100000","1996年度","","8,512,969",""
"46530","鹿児島県 徳之島町","1995100000","1995年度","","8,194,478",""
"46530","鹿児島県 徳之島町","1994100000","1994年度","","8,128,390",""
"46530","鹿児島県 徳之島町","1993100000","1993年度","","7,741,456",""
"46530","鹿児島県 徳之島町","1992100000","1992年度","","7,309,294",""
"46530","鹿児島県 徳之島町","1991100000","1991年度","","7,384,008",""
"46530","鹿児島県 徳之島町","1990100000","1990年度","","6,670,598",""
"46530","鹿児島県 徳之島町","1989100000","1989年度","","6,533,794",""
"46531","鹿児島県 天城町","2000100000","2000年度","","4,083,398",""
"46531","鹿児島県 天城町","1999100000","1999年度","","3,930,265",""
"46531","鹿児島県 天城町","1998100000","1998年度","","3,851,427",""
"46531","鹿児島県 天城町","1997100000","1997年度","","3,801,317",""
"46531","鹿児島県 天城町","1996100000","1996年度","","3,676,120",""
"46531","鹿児島県 天城町","1995100000","1995年度","","3,479,914",""
"46531","鹿児島県 天城町","1994100000","1994年度","","3,218,598",""
"46531","鹿児島県 天城町","1993100000","1993年度","","3,264,062",""
"46531","鹿児島県 天城町","1992100000","1992年度","","3,165,460",""
"46531","鹿児島県 天城町","1991100000","1991年度","","3,146,312",""
"46531","鹿児島県 天城町","1990100000","1990年度","","2,859,995",""
"46531","鹿児島県 天城町","1989100000","1989年度","","2,879,872",""
"46532","鹿児島県 伊仙町","2000100000","2000年度","","3,929,494",""
"46532","鹿児島県 伊仙町","1999100000","1999年度","","3,792,671",""
"46532","鹿児島県 伊仙町","1998100000","1998年度","","3,840,392",""
"46532","鹿児島県 伊仙町","1997100000","1997年度","","3,575,441",""
"46532","鹿児島県 伊仙町","1996100000","1996年度","","3,545,854",""
"46532","鹿児島県 伊仙町","1995100000","1995年度","","3,555,109",""
"46532","鹿児島県 伊仙町","1994100000","1994年度","","3,545,498",""
"46532","鹿児島県 伊仙町","1993100000","1993年度","","3,354,105",""
"46532","鹿児島県 伊仙町","1992100000","1992年度","","3,279,281",""
"46532","鹿児島県 伊仙町","1991100000","1991年度","","3,311,316",""
"46532","鹿児島県 伊仙町","1990100000","1990年度","","3,044,599",""
"46532","鹿児島県 伊仙町","1989100000","1989年度","","3,063,400",""
"46533","鹿児島県 和泊町","2000100000","2000年度","","6,283,915",""
"46533","鹿児島県 和泊町","1999100000","1999年度","","5,927,143",""
"46533","鹿児島県 和泊町","1998100000","1998年度","","5,784,936",""
"46533","鹿児島県 和泊町","1997100000","1997年度","","5,670,346",""
"46533","鹿児島県 和泊町","1996100000","1996年度","","5,492,584",""
"46533","鹿児島県 和泊町","1995100000","1995年度","","5,468,084",""
"46533","鹿児島県 和泊町","1994100000","1994年度","","5,248,667",""
"46533","鹿児島県 和泊町","1993100000","1993年度","","4,978,451",""
"46533","鹿児島県 和泊町","1992100000","1992年度","","4,798,572",""
"46533","鹿児島県 和泊町","1991100000","1991年度","","4,792,275",""
"46533","鹿児島県 和泊町","1990100000","1990年度","","4,084,623",""
"46533","鹿児島県 和泊町","1989100000","1989年度","","3,897,937",""
"46534","鹿児島県 知名町","2000100000","2000年度","","5,946,560",""
"46534","鹿児島県 知名町","1999100000","1999年度","","5,674,596",""
"46534","鹿児島県 知名町","1998100000","1998年度","","5,754,119",""
"46534","鹿児島県 知名町","1997100000","1997年度","","5,711,337",""
"46534","鹿児島県 知名町","1996100000","1996年度","","5,267,355",""
"46534","鹿児島県 知名町","1995100000","1995年度","","5,278,439",""
"46534","鹿児島県 知名町","1994100000","1994年度","","5,033,595",""
"46534","鹿児島県 知名町","1993100000","1993年度","","4,779,283",""
"46534","鹿児島県 知名町","1992100000","1992年度","","4,635,860",""
"46534","鹿児島県 知名町","1991100000","1991年度","","4,464,552",""
"46534","鹿児島県 知名町","1990100000","1990年度","","3,687,781",""
"46534","鹿児島県 知名町","1989100000","1989年度","","3,588,137",""
"46535","鹿児島県 与論町","2000100000","2000年度","","3,542,066",""
"46535","鹿児島県 与論町","1999100000","1999年度","","3,574,770",""
"46535","鹿児島県 与論町","1998100000","1998年度","","3,364,149",""
"46535","鹿児島県 与論町","1997100000","1997年度","","3,712,987",""
"46535","鹿児島県 与論町","1996100000","1996年度","","3,328,461",""
"46535","鹿児島県 与論町","1995100000","1995年度","","3,252,140",""
"46535","鹿児島県 与論町","1994100000","1994年度","","3,351,032",""
"46535","鹿児島県 与論町","1993100000","1993年度","","3,088,756",""
"46535","鹿児島県 与論町","1992100000","1992年度","","3,240,819",""
"46535","鹿児島県 与論町","1991100000","1991年度","","2,979,022",""
"46535","鹿児島県 与論町","1990100000","1990年度","","2,589,015",""
"46535","鹿児島県 与論町","1989100000","1989年度","","2,441,868",""
"47201","沖縄県 那覇市","2000100000","2000年度","","305,089,633",""
"47201","沖縄県 那覇市","1999100000","1999年度","","310,174,093",""
"47201","沖縄県 那覇市","1998100000","1998年度","","315,730,510",""
"47201","沖縄県 那覇市","1997100000","1997年度","","310,474,598",""
"47201","沖縄県 那覇市","1996100000","1996年度","","302,650,485",""
"47201","沖縄県 那覇市","1995100000","1995年度","","301,984,607",""
"47201","沖縄県 那覇市","1994100000","1994年度","","303,502,016",""
"47201","沖縄県 那覇市","1993100000","1993年度","","297,073,920",""
"47201","沖縄県 那覇市","1992100000","1992年度","","309,330,634",""
"47201","沖縄県 那覇市","1991100000","1991年度","","290,057,374",""
"47201","沖縄県 那覇市","1990100000","1990年度","","266,107,009",""
"47201","沖縄県 那覇市","1989100000","1989年度","","251,228,674",""
"47205","沖縄県 宜野湾市","2000100000","2000年度","","80,704,059",""
"47205","沖縄県 宜野湾市","1999100000","1999年度","","81,028,164",""
"47205","沖縄県 宜野湾市","1998100000","1998年度","","81,537,370",""
"47205","沖縄県 宜野湾市","1997100000","1997年度","","79,201,102",""
"47205","沖縄県 宜野湾市","1996100000","1996年度","","76,883,552",""
"47205","沖縄県 宜野湾市","1995100000","1995年度","","73,877,651",""
"47205","沖縄県 宜野湾市","1994100000","1994年度","","71,028,247",""
"47205","沖縄県 宜野湾市","1993100000","1993年度","","67,877,829",""
"47205","沖縄県 宜野湾市","1992100000","1992年度","","67,718,343",""
"47205","沖縄県 宜野湾市","1991100000","1991年度","","61,818,463",""
"47205","沖縄県 宜野湾市","1990100000","1990年度","","54,226,061",""
"47205","沖縄県 宜野湾市","1989100000","1989年度","","50,866,442",""
"47207","沖縄県 石垣市","2000100000","2000年度","","36,598,064",""
"47207","沖縄県 石垣市","1999100000","1999年度","","36,673,218",""
"47207","沖縄県 石垣市","1998100000","1998年度","","36,274,710",""
"47207","沖縄県 石垣市","1997100000","1997年度","","35,052,131",""
"47207","沖縄県 石垣市","1996100000","1996年度","","33,703,384",""
"47207","沖縄県 石垣市","1995100000","1995年度","","33,376,827",""
"47207","沖縄県 石垣市","1994100000","1994年度","","32,142,581",""
"47207","沖縄県 石垣市","1993100000","1993年度","","31,014,219",""
"47207","沖縄県 石垣市","1992100000","1992年度","","32,140,358",""
"47207","沖縄県 石垣市","1991100000","1991年度","","31,138,108",""
"47207","沖縄県 石垣市","1990100000","1990年度","","31,338,301",""
"47207","沖縄県 石垣市","1989100000","1989年度","","24,621,269",""
"47208","沖縄県 浦添市","2000100000","2000年度","","104,490,179",""
"47208","沖縄県 浦添市","1999100000","1999年度","","103,930,720",""
"47208","沖縄県 浦添市","1998100000","1998年度","","103,825,770",""
"47208","沖縄県 浦添市","1997100000","1997年度","","98,542,466",""
"47208","沖縄県 浦添市","1996100000","1996年度","","95,060,307",""
"47208","沖縄県 浦添市","1995100000","1995年度","","92,301,568",""
"47208","沖縄県 浦添市","1994100000","1994年度","","90,837,122",""
"47208","沖縄県 浦添市","1993100000","1993年度","","86,710,814",""
"47208","沖縄県 浦添市","1992100000","1992年度","","88,607,038",""
"47208","沖縄県 浦添市","1991100000","1991年度","","82,950,433",""
"47208","沖縄県 浦添市","1990100000","1990年度","","70,599,205",""
"47208","沖縄県 浦添市","1989100000","1989年度","","66,788,097",""
"47209","沖縄県 名護市","2000100000","2000年度","","43,718,268",""
"47209","沖縄県 名護市","1999100000","1999年度","","42,347,233",""
"47209","沖縄県 名護市","1998100000","1998年度","","42,584,466",""
"47209","沖縄県 名護市","1997100000","1997年度","","41,504,589",""
"47209","沖縄県 名護市","1996100000","1996年度","","39,617,969",""
"47209","沖縄県 名護市","1995100000","1995年度","","38,914,491",""
"47209","沖縄県 名護市","1994100000","1994年度","","37,876,333",""
"47209","沖縄県 名護市","1993100000","1993年度","","35,511,531",""
"47209","沖縄県 名護市","1992100000","1992年度","","35,528,187",""
"47209","沖縄県 名護市","1991100000","1991年度","","33,414,299",""
"47209","沖縄県 名護市","1990100000","1990年度","","29,650,667",""
"47209","沖縄県 名護市","1989100000","1989年度","","28,659,841",""
"47210","沖縄県 糸満市","2000100000","2000年度","","42,459,348",""
"47210","沖縄県 糸満市","1999100000","1999年度","","43,582,926",""
"47210","沖縄県 糸満市","1998100000","1998年度","","42,175,631",""
"47210","沖縄県 糸満市","1997100000","1997年度","","41,615,802",""
"47210","沖縄県 糸満市","1996100000","1996年度","","39,618,744",""
"47210","沖縄県 糸満市","1995100000","1995年度","","38,713,760",""
"47210","沖縄県 糸満市","1994100000","1994年度","","38,257,140",""
"47210","沖縄県 糸満市","1993100000","1993年度","","33,522,074",""
"47210","沖縄県 糸満市","1992100000","1992年度","","35,799,905",""
"47210","沖縄県 糸満市","1991100000","1991年度","","29,508,050",""
"47210","沖縄県 糸満市","1990100000","1990年度","","26,222,229",""
"47210","沖縄県 糸満市","1989100000","1989年度","","24,697,441",""
"47211","沖縄県 沖縄市","2000100000","2000年度","","99,266,067",""
"47211","沖縄県 沖縄市","1999100000","1999年度","","97,516,679",""
"47211","沖縄県 沖縄市","1998100000","1998年度","","96,980,858",""
"47211","沖縄県 沖縄市","1997100000","1997年度","","94,241,939",""
"47211","沖縄県 沖縄市","1996100000","1996年度","","88,513,082",""
"47211","沖縄県 沖縄市","1995100000","1995年度","","87,804,573",""
"47211","沖縄県 沖縄市","1994100000","1994年度","","85,063,051",""
"47211","沖縄県 沖縄市","1993100000","1993年度","","80,911,556",""
"47211","沖縄県 沖縄市","1992100000","1992年度","","81,626,099",""
"47211","沖縄県 沖縄市","1991100000","1991年度","","73,751,722",""
"47211","沖縄県 沖縄市","1990100000","1990年度","","68,680,022",""
"47211","沖縄県 沖縄市","1989100000","1989年度","","64,561,853",""
"47212","沖縄県 豊見城市","2000100000","2000年度","","45,792,709",""
"47212","沖縄県 豊見城市","1999100000","1999年度","","45,354,231",""
"47212","沖縄県 豊見城市","1998100000","1998年度","","45,337,998",""
"47212","沖縄県 豊見城市","1997100000","1997年度","","44,223,808",""
"47212","沖縄県 豊見城市","1996100000","1996年度","","40,982,677",""
"47212","沖縄県 豊見城市","1995100000","1995年度","","39,031,294",""
"47212","沖縄県 豊見城市","1994100000","1994年度","","38,070,842",""
"47212","沖縄県 豊見城市","1993100000","1993年度","","36,337,195",""
"47212","沖縄県 豊見城市","1992100000","1992年度","","35,247,469",""
"47212","沖縄県 豊見城市","1991100000","1991年度","","31,023,544",""
"47212","沖縄県 豊見城市","1990100000","1990年度","","28,610,321",""
"47212","沖縄県 豊見城市","1989100000","1989年度","","26,590,353",""
"47213","沖縄県 うるま市","2000100000","2000年度","","74,494,706",""
"47213","沖縄県 うるま市","1999100000","1999年度","","73,761,726",""
"47213","沖縄県 うるま市","1998100000","1998年度","","73,742,492",""
"47213","沖縄県 うるま市","1997100000","1997年度","","72,076,083",""
"47213","沖縄県 うるま市","1996100000","1996年度","","68,866,230",""
"47213","沖縄県 うるま市","1995100000","1995年度","","66,902,014",""
"47213","沖縄県 うるま市","1994100000","1994年度","","65,865,395",""
"47213","沖縄県 うるま市","1993100000","1993年度","","63,412,414",""
"47213","沖縄県 うるま市","1992100000","1992年度","","63,285,938",""
"47213","沖縄県 うるま市","1991100000","1991年度","","56,283,651",""
"47213","沖縄県 うるま市","1990100000","1990年度","","52,100,279",""
"47213","沖縄県 うるま市","1989100000","1989年度","","48,446,139",""
"47214","沖縄県 宮古島市","2000100000","2000年度","","41,834,812",""
"47214","沖縄県 宮古島市","1999100000","1999年度","","39,853,396",""
"47214","沖縄県 宮古島市","1998100000","1998年度","","40,383,688",""
"47214","沖縄県 宮古島市","1997100000","1997年度","","39,909,722",""
"47214","沖縄県 宮古島市","1996100000","1996年度","","37,142,598",""
"47214","沖縄県 宮古島市","1995100000","1995年度","","36,788,130",""
"47214","沖縄県 宮古島市","1994100000","1994年度","","35,850,423",""
"47214","沖縄県 宮古島市","1993100000","1993年度","","32,960,721",""
"47214","沖縄県 宮古島市","1992100000","1992年度","","33,065,424",""
"47214","沖縄県 宮古島市","1991100000","1991年度","","29,663,235",""
"47214","沖縄県 宮古島市","1990100000","1990年度","","27,295,005",""
"47214","沖縄県 宮古島市","1989100000","1989年度","","26,471,486",""
"47215","沖縄県 南城市","2000100000","2000年度","","29,704,912",""
"47215","沖縄県 南城市","1999100000","1999年度","","29,649,797",""
"47215","沖縄県 南城市","1998100000","1998年度","","29,900,253",""
"47215","沖縄県 南城市","1997100000","1997年度","","28,997,856",""
"47215","沖縄県 南城市","1996100000","1996年度","","28,110,129",""
"47215","沖縄県 南城市","1995100000","1995年度","","27,333,702",""
"47215","沖縄県 南城市","1994100000","1994年度","","27,116,706",""
"47215","沖縄県 南城市","1993100000","1993年度","","25,838,549",""
"47215","沖縄県 南城市","1992100000","1992年度","","25,312,907",""
"47215","沖縄県 南城市","1991100000","1991年度","","23,448,345",""
"47215","沖縄県 南城市","1990100000","1990年度","","21,442,303",""
"47215","沖縄県 南城市","1989100000","1989年度","","21,323,041",""
"47301","沖縄県 国頭村","2000100000","2000年度","","3,802,896",""
"47301","沖縄県 国頭村","1999100000","1999年度","","3,766,857",""
"47301","沖縄県 国頭村","1998100000","1998年度","","3,703,192",""
"47301","沖縄県 国頭村","1997100000","1997年度","","3,616,231",""
"47301","沖縄県 国頭村","1996100000","1996年度","","3,493,903",""
"47301","沖縄県 国頭村","1995100000","1995年度","","3,414,022",""
"47301","沖縄県 国頭村","1994100000","1994年度","","3,345,340",""
"47301","沖縄県 国頭村","1993100000","1993年度","","3,252,542",""
"47301","沖縄県 国頭村","1992100000","1992年度","","3,276,300",""
"47301","沖縄県 国頭村","1991100000","1991年度","","2,882,735",""
"47301","沖縄県 国頭村","1990100000","1990年度","","2,545,746",""
"47301","沖縄県 国頭村","1989100000","1989年度","","2,806,761",""
"47302","沖縄県 大宜味村","2000100000","2000年度","","1,915,491",""
"47302","沖縄県 大宜味村","1999100000","1999年度","","1,839,603",""
"47302","沖縄県 大宜味村","1998100000","1998年度","","1,913,049",""
"47302","沖縄県 大宜味村","1997100000","1997年度","","2,041,815",""
"47302","沖縄県 大宜味村","1996100000","1996年度","","1,714,983",""
"47302","沖縄県 大宜味村","1995100000","1995年度","","1,656,371",""
"47302","沖縄県 大宜味村","1994100000","1994年度","","1,588,188",""
"47302","沖縄県 大宜味村","1993100000","1993年度","","1,533,742",""
"47302","沖縄県 大宜味村","1992100000","1992年度","","1,477,418",""
"47302","沖縄県 大宜味村","1991100000","1991年度","","1,540,606",""
"47302","沖縄県 大宜味村","1990100000","1990年度","","1,230,859",""
"47302","沖縄県 大宜味村","1989100000","1989年度","","1,213,922",""
"47303","沖縄県 東村","2000100000","2000年度","","1,084,874",""
"47303","沖縄県 東村","1999100000","1999年度","","983,536",""
"47303","沖縄県 東村","1998100000","1998年度","","1,009,315",""
"47303","沖縄県 東村","1997100000","1997年度","","993,114",""
"47303","沖縄県 東村","1996100000","1996年度","","942,666",""
"47303","沖縄県 東村","1995100000","1995年度","","896,483",""
"47303","沖縄県 東村","1994100000","1994年度","","1,004,372",""
"47303","沖縄県 東村","1993100000","1993年度","","1,004,680",""
"47303","沖縄県 東村","1992100000","1992年度","","855,867",""
"47303","沖縄県 東村","1991100000","1991年度","","809,483",""
"47303","沖縄県 東村","1990100000","1990年度","","727,104",""
"47303","沖縄県 東村","1989100000","1989年度","","712,744",""
"47306","沖縄県 今帰仁村","2000100000","2000年度","","4,765,412",""
"47306","沖縄県 今帰仁村","1999100000","1999年度","","4,924,260",""
"47306","沖縄県 今帰仁村","1998100000","1998年度","","4,902,490",""
"47306","沖縄県 今帰仁村","1997100000","1997年度","","4,708,486",""
"47306","沖縄県 今帰仁村","1996100000","1996年度","","4,562,539",""
"47306","沖縄県 今帰仁村","1995100000","1995年度","","4,520,853",""
"47306","沖縄県 今帰仁村","1994100000","1994年度","","4,560,924",""
"47306","沖縄県 今帰仁村","1993100000","1993年度","","4,346,234",""
"47306","沖縄県 今帰仁村","1992100000","1992年度","","4,130,497",""
"47306","沖縄県 今帰仁村","1991100000","1991年度","","4,082,559",""
"47306","沖縄県 今帰仁村","1990100000","1990年度","","3,509,996",""
"47306","沖縄県 今帰仁村","1989100000","1989年度","","3,408,141",""
"47308","沖縄県 本部町","2000100000","2000年度","","7,379,599",""
"47308","沖縄県 本部町","1999100000","1999年度","","7,227,316",""
"47308","沖縄県 本部町","1998100000","1998年度","","7,261,624",""
